gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
PILRA	696.077500844827	-1.48746096369249	0.13220445364	9.77768365683339e-30	1.08726106580498e-28
PPIL1	1656.97214916255	1.0448292168516	0.0926884262808711	9.87720854917674e-30	1.09778674220052e-28
CARD11	1539.16506271514	1.83275364433827	0.164746645474667	1.04446412760666e-29	1.16028130747083e-28
DSN1	1066.99347002517	1.02852510168961	0.0914202214358957	1.04551915941991e-29	1.16088146548884e-28
NTM	1022.92010886287	-2.0820788764643	0.185391366510124	1.06457868281311e-29	1.18146229705307e-28
LOC100507588	38.0213287747264	2.53719507193769	0.229912718811802	1.07976766571686e-29	1.19714064058904e-28
ARHGAP44	1310.74097240501	-1.64727146837798	0.146606202967446	1.08648528180358e-29	1.2039965400468e-28
C1orf126	115.934549477957	1.68487395577908	0.151212919728561	1.10397189459401e-29	1.2227735852156e-28
LIPK	13.9794552143471	8.27955814169533	1.07435869379408	1.11064363133897e-29	1.22955937802284e-28
HIST1H4H	150.249216670336	2.51950727500786	0.2168393000699	1.11242501169695e-29	1.23092720504308e-28
PTPLAD2	502.85502007397	-1.3035778359571	0.115855034893603	1.12992440634008e-29	1.24967755210276e-28
MUC20	4289.16847675971	2.17306412388131	0.196189465511675	1.14562727849295e-29	1.26642356653405e-28
BPIFB4	30.3064076493552	6.60618913056531	0.460268335506546	1.17497074587366e-29	1.29695375869784e-28
PGAM5	2378.14467567935	1.01869233410885	0.090615708010045	1.20814191046854e-29	1.33291625357025e-28
IER5L	892.443403840474	1.72931065560956	0.155276500008664	1.2550291337684e-29	1.38329237515206e-28
CD97	6619.27392818963	-1.26556270365614	0.112686861991569	1.2659619946462e-29	1.39466091554795e-28
KCNQ5	227.071566361841	2.56406565410125	0.232630546725115	1.29160400150674e-29	1.42221493349504e-28
MAGEA10	71.1827952765649	7.66787766312354	0.678606882781297	1.29841791004326e-29	1.4290201214927e-28
THEM5	302.29313264106	1.84845120020266	0.166470024218704	1.32019309984885e-29	1.45227680949714e-28
KRT83	29.8580282173027	4.34974482598013	0.366329919327548	1.34200484245423e-29	1.47555100937033e-28
PAPSS2	4835.17755151056	-1.45779669016251	0.129872833271023	1.40470087876735e-29	1.54223025886478e-28
LOC286467	129.332611070752	1.46433862850729	0.131343525133203	1.43511370996995e-29	1.57485397924732e-28
LAGE3	1137.92583114879	1.16983165531511	0.104533317722436	1.55473224656979e-29	1.70446120040814e-28
MZT2A	1114.67659015849	1.1902128744715	0.106435574364804	1.56186659658419e-29	1.71145061319582e-28
ARAP2	1536.5035742173	-1.23727986569417	0.110513217611237	1.66628962787018e-29	1.82410181544176e-28
SLC26A6	853.686100562707	1.28857962240426	0.115128118358254	1.7248634245418e-29	1.88730689407289e-28
AKAP7	285.815358759266	-1.113698215278	0.0992721907236995	1.74150162647502e-29	1.90458793300864e-28
NKX3-2	19.2302118935265	3.59659390678386	0.323220264868176	1.75229147672292e-29	1.91545928703725e-28
URB1	2589.55935224028	1.12306735749872	0.100296674071832	1.80454325953235e-29	1.9708857228992e-28
SNHG3	1098.52442951627	1.46304845313125	0.131493844552736	1.82324184682489e-29	1.99012230821626e-28
KRT3	16.6035296074154	3.83897703872544	0.349426100073413	1.88322537496089e-29	2.05460161735573e-28
KIAA1274	911.746808330123	-1.26789748216738	0.113209336762442	1.96870565696828e-29	2.14578449832246e-28
COL25A1	386.07701641325	4.28537275295577	0.395192264663951	2.02367970225161e-29	2.20463772780078e-28
PLA2G4A	2673.85733274668	2.43482460453931	0.221118943476005	2.05772585244918e-29	2.24064585700538e-28
LOC100302650	83.2954603888959	-2.16302520648847	0.19363639311537	2.10623305612524e-29	2.29125237089629e-28
IGLL3P	51.5710603193974	2.5198719216612	0.22919583365671	2.11942827135228e-29	2.30449503120854e-28
PLEKHG6	624.625339103458	1.68631293696223	0.15218483052406	2.21135213506345e-29	2.40328684326823e-28
IRF7	2413.88286832165	1.26528449932045	0.11359967816968	2.30285182021884e-29	2.49911508170139e-28
FAM203A	45.3025293692766	1.08530189560915	0.0970051304414917	2.32198785172081e-29	2.51866993959384e-28
PAX6	84.6940624867705	-1.38877695604031	0.124292432165701	2.54623110774555e-29	2.75792784393708e-28
HSPB3	13.4414971275047	-2.48843557526373	0.223228532922792	2.60046317445743e-29	2.81396569324326e-28
HIST1H1D	16.8600787517624	6.92455203860572	0.357648308839924	2.65289539874478e-29	2.86932585789417e-28
ZNF365	128.593553213612	-1.86295001306616	0.167141538886206	2.92224431274759e-29	3.15762010046818e-28
PPARGC1B	294.84039396993	-1.44484435320243	0.129550557576651	3.06566228192313e-29	3.31100335822072e-28
C4orf32	674.480648446768	-1.11578604667318	0.100006541753699	3.25144508147629e-29	3.50997309872532e-28
LAPTM4B	13687.1681069354	1.43943732010465	0.129202506841022	3.28862550838149e-29	3.54671419605504e-28
MCM7	5713.27910793514	1.27914090743752	0.115225013080646	3.67028717882657e-29	3.95265741020621e-28
FBXL6	1113.48135733615	1.16212973270099	0.104561981397177	3.74089368353959e-29	4.02677295739863e-28
LOC338758	69.47003875367	-1.24483423762729	0.111665361653302	3.74478143725785e-29	4.02903464654589e-28
KLF17	8.88307935206508	-1.93157532431493	0.174044927002569	3.94121704925005e-29	4.23633868816196e-28
CELA2B	19.6996145085782	-1.24208518661356	0.111609106981347	3.96442783725571e-29	4.25925736817311e-28
CD300LF	560.437577635493	-1.72503631379559	0.155153806936637	3.99658439980963e-29	4.291760704767e-28
HIST1H2AG	28.364816941663	4.68294405490989	0.29613666553186	4.049852749981e-29	4.34482537415897e-28
CCDC169	13.2120214184335	2.74408533681805	0.250541861337465	4.12532212149517e-29	4.42368707379161e-28
ADTRP	294.330787371827	-2.11804914782094	0.190634068861454	4.24421874578483e-29	4.54901981635901e-28
SERTAD1	1405.43929975947	-1.21430680422433	0.10902366641601	4.26012147551503e-29	4.5638954581634e-28
TTC39C	1493.56112468453	1.49589458812036	0.134752152300197	4.36979130628628e-29	4.6747231379536e-28
SUZ12P	232.768846279853	1.02604895901056	0.0923764171203419	4.52726533688726e-29	4.84088955012539e-28
UPK3A	71.3318684501895	3.0998120065236	0.285459968104013	4.71271786106895e-29	5.03680097085146e-28
FCRL5	501.324862409124	2.35761964457967	0.21582101623538	4.7528656190736e-29	5.07730329586588e-28
ALOXE3	28.7011764531522	2.69905097949719	0.24710199608046	4.7880906058001e-29	5.11251094940332e-28
KIF20B	678.970985581224	1.2653151478079	0.11432875382411	4.86878104194246e-29	5.19620829516537e-28
IL1RL1	469.266466536422	-3.08095237091144	0.277521121888272	5.04583579730292e-29	5.38262266154107e-28
AKR1C2	18206.545088972	4.22929492098032	0.376260725505971	5.11119754367222e-29	5.44976906890554e-28
TNNT1	1009.641520493	3.25531528313718	0.300363612030397	5.34524320256856e-29	5.69662473823835e-28
LOC100287482	179.264978746993	2.67308792199235	0.245481248955247	5.51093032753941e-29	5.86765768726824e-28
INSL4	122.87979901902	8.55986760364064	0.74970595438663	5.78083498531152e-29	6.15212882273526e-28
CLDN3	4187.73602787913	1.95865980623053	0.178003935156715	5.95830622938981e-29	6.33501950867372e-28
ZDHHC9	9359.66374008477	1.25255838797231	0.113164834586278	6.21078712400693e-29	6.5941365552486e-28
IGLL5	40140.8367315582	2.42612304357621	0.220903977368082	6.21449783661595e-29	6.59497132769536e-28
LOC643650	64.194938476943	-2.70621537379874	0.244342482913612	6.22692299180077e-29	6.60504893641106e-28
PVRL1	2437.65084872209	1.59729539658281	0.145175333198786	6.36168632725139e-29	6.74482314837076e-28
AFF3	495.945843387177	-2.3703082573843	0.214131881872979	6.38387030521298e-29	6.7651625588749e-28
LOC283710	139.910182619863	1.85256965745716	0.168863625180693	6.4958412273232e-29	6.88058785896503e-28
NELF	2570.93041457155	1.26227592716606	0.114306432311597	6.55853167825352e-29	6.9437299472439e-28
MXD3	308.919928362263	1.37293287943088	0.124552007699201	6.63681640483609e-29	7.02331519218483e-28
SNORD47	63.717204025136	1.78463856338448	0.162824745472546	6.92643401835025e-29	7.32636086059177e-28
EFEMP1	6533.13021431384	-1.5903264393474	0.143612774012662	6.95898156162167e-29	7.35733676493813e-28
C10orf35	562.399781309491	1.07063683770033	0.0967944908028173	7.55390883286721e-29	7.97883831803225e-28
SEMA6D	366.173775289065	-2.09263465751852	0.189348514860225	8.15949366812619e-29	8.61445419990233e-28
ODZ4	764.161895100939	1.7859036188213	0.163019419697203	8.42512191720001e-29	8.88241815590357e-28
QPCT	2167.5372607458	2.6175769641421	0.241158354594604	8.44400044592227e-29	8.89816140448566e-28
CYR61	10517.0033918287	-1.61614855856371	0.147444913627734	8.5601969326027e-29	9.01639425628788e-28
ANKRD29	774.210495431878	-2.18472692137201	0.197902878975864	8.60567323264186e-29	9.06006242153626e-28
THPO	108.45607185623	3.01998392221526	0.279596812198653	8.72480465905588e-29	9.18119784724074e-28
MUC5B	41936.4983797573	3.94327718440706	0.367332463528222	8.7540152991421e-29	9.20763987924224e-28
ROR1	296.970560016636	-1.78681276915667	0.161716472685172	8.79901861217388e-29	9.25066054653301e-28
CCDC129	121.969675142776	4.14842915007268	0.387077345445471	8.91009640876263e-29	9.36307474902172e-28
GATA1	12.0792469339267	-1.69402613203702	0.153246894601279	8.98871236252574e-29	9.43689257389748e-28
AQP4	7128.33622258579	-2.9154256545809	0.263921757954071	9.13579122030695e-29	9.58684168492983e-28
PCNA	3440.76687185517	1.1323321242028	0.10257584424874	9.15165719617495e-29	9.59902425260192e-28
ACOT11	344.862279900308	1.38601579914322	0.126046557545882	9.27000597017797e-29	9.71412196252247e-28
SLCO1B7	18.380799257701	7.83858254012218	0.810982476790228	9.26722709341906e-29	9.71412196252247e-28
LOC100507173	30.2691128871395	1.85276397533205	0.16937560502544	9.51328497528086e-29	9.95979988289501e-28
MUC2	88.366399297964	6.09936800412233	0.378065431321585	9.81335091936616e-29	1.02691822080105e-27
SRM	2906.97550106246	1.02021201958494	0.0921465407576318	9.93008751952595e-29	1.03865215052333e-27
APOBR	1111.47819981548	-1.5767854548932	0.142928921706687	1.1005647711936e-28	1.14955239255149e-27
LIMD1	2661.94479783372	-1.10968234908099	0.100409562726298	1.12191086759756e-28	1.17130610996262e-27
LOC100506757	9.77797551665587	3.40133393972807	0.311995630387835	1.12415527145907e-28	1.1731062252047e-27
NR2E1	15.4113108506168	4.46160687291744	0.413794578622803	1.19066785093967e-28	1.24194036570493e-27
HIST1H1E	18.8147286287108	6.05693064158857	0.223957785416679	1.20133333154501e-28	1.25248580488542e-27
C10orf105	31.2750199465828	-1.68228488275034	0.152652493564648	1.27640070145994e-28	1.32952019485557e-27
IVL	434.951121207022	4.25567948419505	0.398994425814573	1.43200594208878e-28	1.48747885767131e-27
CAMP	39.8796152117573	-2.64583208516019	0.240593310692429	1.47461466715594e-28	1.53103293549878e-27
PAX9	624.285577353857	2.65961713875975	0.24648674465458	1.48966220234264e-28	1.54523331761863e-27
C6orf174	106.907540593467	-2.03550962650616	0.185190602705459	1.57185289756793e-28	1.62974044565767e-27
CETP	92.5021357083464	-1.26767348991613	0.11508859529909	1.62530435665877e-28	1.68438596263841e-27
MX2	2603.97821506041	1.47506305994194	0.134903403406319	1.67780863157989e-28	1.73720213272535e-27
CAPN12	931.521373573459	1.85495141701602	0.17076211998975	1.76992953952355e-28	1.83090280026585e-27
P2RY14	213.259501920495	-1.47112823602273	0.133778034294794	1.78178562281861e-28	1.84232221825688e-27
ID4	1410.15792892588	-1.96104947491617	0.178713513608428	1.83468142567567e-28	1.89614577591256e-27
MFI2-AS1	89.1202497394626	1.63586245913847	0.150094799867822	1.84509010473254e-28	1.90602963590579e-27
MAP3K8	1010.41126316964	-1.19190320202552	0.108337658982804	1.8785087549959e-28	1.93966350430002e-27
SNORD77	15.5186180239932	2.12255689901716	0.196630441510585	1.91261632527193e-28	1.97397760875091e-27
FBXO16	152.362898720631	1.34908471368725	0.123364579504922	1.96304488280718e-28	2.02417124609898e-27
C8orf51	111.041430869456	1.5056986334398	0.137780843844124	1.96405496429764e-28	2.02428718006746e-27
NHS	766.474951002594	1.80766794491967	0.166297999275004	1.98640137531242e-28	2.04638361876064e-27
DISP2	825.919913709817	2.20495911021771	0.204003244371669	2.08543872199572e-28	2.14743053058107e-27
HIST1H3C	10.704632127525	7.75989594937815	0.581479445407216	2.12969823506849e-28	2.19100478553967e-27
BRCA1	762.232276848283	1.4325541906888	0.131347490246196	2.23514061346707e-28	2.29843392495649e-27
RFX8	32.1962095674222	2.24684400212351	0.208097048949413	2.31392950252189e-28	2.3783693806459e-27
NPR3	1209.21229088741	-1.78016796722213	0.162502542301695	2.43510832061531e-28	2.5006433396264e-27
SNORA76	19.5884920589403	3.6406060389397	0.262955719747765	2.81449389872899e-28	2.88760927708087e-27
NFATC1	876.854272455063	-1.14186048498924	0.10415571467345	3.07966040784655e-28	3.15535764912983e-27
TSKU	3409.38541738895	1.7228447417545	0.158910407598349	3.10169497340071e-28	3.17649061512986e-27
HIST1H1B	21.7805418933412	7.85785514078992	0.446714980954208	3.23595923137165e-28	3.30948374724091e-27
SLC6A10P	71.9239702062677	2.21406950590355	0.204946253247785	3.31619668833067e-28	3.39000686847439e-27
TRAF5	1120.69853810106	1.23362763876943	0.113175891041653	3.38675648601747e-28	3.46056844205618e-27
LY6K	488.204726429671	3.64653995236607	0.342122288339801	3.48586697874861e-28	3.55861413480126e-27
F2	27.1508449973497	7.48859560254275	0.545203746755796	3.5760872007177e-28	3.64906526983642e-27
FLT4	1089.73657491012	-1.32902861555715	0.121511775105112	3.67689722354933e-28	3.75023560779109e-27
C8orf77	20.1381635776969	1.8911329712963	0.174970679944741	3.76343336754636e-28	3.83676247158852e-27
GRIN2D	330.594388445353	2.49063847529392	0.231687463306109	3.77122726789979e-28	3.84297090458239e-27
LOC100128675	31.8007248569529	2.10869208131422	0.196693288646364	3.84927174685464e-28	3.91718985394038e-27
OGN	376.509885649961	-2.47637151539533	0.227021294309068	3.87868822096927e-28	3.94534497388714e-27
FLVCR2	1023.75637820325	-1.27548708165256	0.116767413972774	3.90093596245978e-28	3.96618606354511e-27
SLC6A8	1775.15846158259	1.84132169333993	0.169948216573337	4.07591942744651e-28	4.14036301839398e-27
DTX2	1901.0492248517	1.24613419996021	0.114407370241167	4.31494589749303e-28	4.3811951793951e-27
SOCS3	8995.29750494009	-1.51106360135822	0.138895679086229	4.36309548798492e-28	4.42809029475913e-27
PMP22	3994.42691371285	-1.18241224118743	0.10825861770509	4.4743629235424e-28	4.53807675194866e-27
MIR559	9.97289213996282	2.39282547453018	0.222482205439007	4.55080349652759e-28	4.61236717528961e-27
C7orf10	209.572777887539	2.00200486538797	0.184683628202021	4.5640023319081e-28	4.62366651333601e-27
PREX1	2847.0736718532	-1.222381829823	0.112176037278213	4.58912452973426e-28	4.64702951369723e-27
GSDMC	348.589917253057	2.473303043321	0.230649344853012	4.6140900581529e-28	4.67021296684947e-27
KRT75	34.1067020035593	4.93108476864108	0.349124235965859	4.88748888594293e-28	4.94250053214794e-27
KIRREL2	65.5493725568247	3.61135380917691	0.339205413081887	4.93566241313743e-28	4.98897907120852e-27
CYGB	781.547814638663	-1.18356760506516	0.108417571029721	4.99925493216367e-28	5.05099453294009e-27
KRT86	296.544334548551	2.51352212330297	0.234764105628359	5.33281880882291e-28	5.38318697214706e-27
C5orf64	3.00001678029405	-1.95416149137115	0.179683343990487	5.40144213565421e-28	5.4500188635856e-27
LOC127841	4.7190404098456	3.82979494701749	0.415369606504991	5.50345755930994e-28	5.5504683103756e-27
PRKG1	473.936655911644	-1.41894768395171	0.130213377596447	5.65360455142044e-28	5.69934896017355e-27
LOC100287846	67.8108883019682	2.19942157968654	0.204874755803247	5.68690083737799e-28	5.73035302876278e-27
MAGEC1	45.4629941519101	7.71423553240185	0.624811027991924	5.75384342168274e-28	5.79263049117712e-27
IGLL1	1511.9422260594	2.4862059119601	0.232878762980742	5.96269724807399e-28	6.0002135493671e-27
FNDC1	1948.52114241206	2.42504959848859	0.225923213032434	6.19404825004858e-28	6.22746242027845e-27
SRSF12	93.2002151462087	2.01601287775445	0.187930884105744	6.32440547934138e-28	6.35568930323652e-27
TMEM52	107.079892414587	1.8801052292128	0.175139544171256	6.58829574653116e-28	6.61498919768585e-27
PODXL	4173.26732773435	-1.08880309497976	0.10011089710529	6.85477608804887e-28	6.87642595914547e-27
KCNQ2	32.8807299166756	5.18242282892869	0.384259385776801	7.05569216367158e-28	7.06854349102434e-27
C17orf103	846.137509518993	-1.15864050752375	0.10644855625219	7.37374244789566e-28	7.38061544351954e-27
ETS1	5829.41377783759	-1.19872542544096	0.110328990705864	7.43808230226154e-28	7.44171224482254e-27
TMEM48	1680.8793949946	1.01839532156082	0.0935968885816111	7.50285827391187e-28	7.49986511236643e-27
NKAIN3	14.3842129721225	5.20218910721769	0.506935202932212	7.96331054268414e-28	7.95308308450266e-27
ANKRD36BP2	186.974246996396	2.51692795016937	0.236450048475329	8.61604579837964e-28	8.59736499111767e-27
HIST1H2BO	14.3050815266929	4.91820970911659	0.340798304642648	8.71117424059913e-28	8.68844273771565e-27
BPIFB2	458.794731966608	4.63684692661637	0.44326950173635	8.77194722398286e-28	8.74518929478504e-27
ASAH2B	46.2719582208577	1.07892354648705	0.0999908626183961	9.6488872707339e-28	9.61095657430743e-27
WNT2B	61.9595546257062	-1.36976409701878	0.126280448391045	9.68738953723829e-28	9.64504730482387e-27
SLC15A3	2621.43566112046	-1.348972515024	0.12447056731934	9.8055901287369e-28	9.75842290349276e-27
HOXC9	74.3167543615108	3.19998903759413	0.301579920054615	9.97713771930824e-28	9.92038944921165e-27
CHRDL1	1327.27316538255	-2.28329207657931	0.211059335437302	1.00011027330788e-27	9.93983551051834e-27
CCDC54	2.92029873549043	-2.06924596797313	0.192097815319815	1.02538823751548e-27	1.01865771560403e-26
FGD3	776.241401550133	-1.22288764127956	0.112711549480314	1.03228146753946e-27	1.02505413361877e-26
PPP1R17	4.19628345257564	-2.99913612519048	0.277864402428028	1.03324222876253e-27	1.02555658014189e-26
UGDH	7547.16563056303	1.87551371457787	0.175309007205837	1.04340947530087e-27	1.03519256830224e-26
C2orf71	22.5933836517677	-2.94087085193032	0.271685945069942	1.0463343177457e-27	1.03763787156919e-26
PGR	158.753499958568	-1.78867219393661	0.16527564461451	1.09416276023253e-27	1.0841153078209e-26
CHRNA9	128.159331925512	4.91959208088383	0.425497767379044	1.11756172007259e-27	1.10681310273856e-26
SRMS	87.1060902395232	2.33529843712202	0.219268584535878	1.12442701025513e-27	1.11312350782544e-26
KRT79	20.4548067836866	-2.77797856519995	0.256884295363962	1.14710918023774e-27	1.1345815405062e-26
XPOT	3017.8041175441	1.06252006865944	0.0979829030768804	1.16028173228841e-27	1.14710711726593e-26
AGBL1	20.9694702255793	-2.96799542751774	0.27454484984038	1.17082344802438e-27	1.15702189204197e-26
FOXD3	17.0922358705536	4.03050408222919	0.37884166175621	1.17514019723296e-27	1.16027086636605e-26
GATA6	904.683321592682	-1.76999751126339	0.163653537010815	1.17466260923399e-27	1.16027086636605e-26
MMP10	252.920915795695	3.89218911822231	0.309353883693411	1.17950258762225e-27	1.1640683962131e-26
DSG2	9296.22328884435	1.46321515977697	0.134258106619885	1.18115800332044e-27	1.16519221928606e-26
IL17D	105.693294199901	-1.44585789109352	0.133560398873953	1.198315530586e-27	1.18160094141866e-26
NES	2898.72676558047	-1.5746243693466	0.145595082586087	1.21004663658974e-27	1.19264692752339e-26
CDHR2	97.0731348321146	4.00666163928429	0.300117676858072	1.29174031727596e-27	1.27260969396637e-26
CRELD2	2496.63598567703	1.06620914020775	0.0983381147183925	1.40208710603933e-27	1.37846732353817e-26
ANKRD23	140.18162952518	1.3080709721499	0.121516725215197	1.40459453411846e-27	1.38017478600895e-26
HEMGN	3.74198079295987	-2.32891910423911	0.216434842120648	1.42612797044868e-27	1.40072351313537e-26
MYCN	168.275186741852	3.82182675985655	0.306016400732533	1.44424324385229e-27	1.4178985368791e-26
HBG2	9.15828622615624	-3.77749521765377	0.349293730179983	1.44719357203829e-27	1.42017677297805e-26
LEMD1	160.919749815062	2.82315937556806	0.26749163184543	1.45056533270351e-27	1.42286641225737e-26
RCN3	1947.98849022287	1.74797171958972	0.163562578273572	1.47739829630717e-27	1.44855691217492e-26
PPFIBP1	2340.81478100934	-1.15956745875106	0.107214932572366	1.48239011489788e-27	1.45281962108049e-26
C19orf40	144.308689021619	1.2737566884208	0.118461553608288	1.50194936187357e-27	1.47134926410126e-26
TAF7L	21.1843018353206	4.18880932699572	0.321212936649893	1.50444950483225e-27	1.47315852294712e-26
DOK5	154.781346827696	2.24366351729231	0.211705665774058	1.50550298820436e-27	1.473550255512e-26
KRTCAP3	2322.29278725136	1.54521771376583	0.144229744200107	1.6108498983839e-27	1.57529384468583e-26
KL	271.246190886384	-2.26157032464514	0.210027956718582	1.80189673942507e-27	1.7583112665848e-26
DUSP5P	34.9954984277158	2.62193134096771	0.247386738309004	1.81018971560471e-27	1.76563963134091e-26
GPR56	8389.60072029809	1.38627640322382	0.129066493022093	1.859810781371e-27	1.81325520668817e-26
HIST1H3J	8.33833185918705	5.40318375432833	0.392846884352887	1.86767232831203e-27	1.82013304562509e-26
HIST1H2BC	296.214152629791	2.39993170771264	0.226855021065277	1.89749926578104e-27	1.84840198456278e-26
KRTCAP2	4867.57958315861	1.0628319196933	0.0985684451885373	1.92486663015638e-27	1.87425161384527e-26
SLC9A7	257.925848559553	1.46999206186535	0.137299536181733	1.95734336563331e-27	1.90505180139822e-26
ABCB9	397.123533322449	1.26862107237405	0.118235002790914	1.97559873224655e-27	1.92198994870112e-26
SECISBP2L	4429.12457995422	-1.37855975040595	0.128084422824244	1.98782503337302e-27	1.933050553152e-26
CTGF	10970.2243354855	-1.6010417720311	0.14870451430203	2.10407055781115e-27	2.04521099781031e-26
CATSPERB	162.289187540261	2.62533139673607	0.248946462893514	2.17137831026258e-27	2.10881792742168e-26
LOC286437	141.812502188128	-1.03509629575454	0.0959111010668284	2.22367102341367e-27	2.15867435424028e-26
GPR17	35.8567546133262	-2.19007080078078	0.203766188923367	2.30667540290983e-27	2.23732632305461e-26
BCMO1	128.821807026973	2.46426019271762	0.233929179487283	2.49049497322337e-27	2.41458091750474e-26
CDC14A	417.445444914436	-1.10510720256621	0.102564491396794	2.5358509968949e-27	2.45749788702093e-26
PKI55	246.903321603461	-1.2108553802205	0.112419134039073	2.54595267644372e-27	2.4662276119623e-26
UGT1A6	534.53845898416	4.49639791594297	0.47326774373254	2.56114103198054e-27	2.47987511430627e-26
MYL3	21.5388509622739	-1.65460921412451	0.153955263287072	2.59008172431195e-27	2.50682115729437e-26
THNSL1	508.996223714585	1.00295517911586	0.0933403811246869	2.60744657502899e-27	2.5225451614534e-26
VSIG1	2592.04455671185	3.42147906705189	0.362207507532454	2.63946617475438e-27	2.55242717439476e-26
LOC100507501	149.471271063484	1.42675750705224	0.133461324620652	2.719536496918e-27	2.62872985606506e-26
ITM2C	6861.03848243935	1.21536422975934	0.113480150051711	3.16810846216915e-27	3.05577476177829e-26
FAM169B	19.1054734298892	4.69501046276044	0.435589691952121	3.20250109327687e-27	3.08762728321876e-26
CARD16	576.466477563002	-1.29590494974396	0.120654197319228	3.32570091312688e-27	3.20503766204804e-26
MRPL15	2505.60237438737	1.0786631008768	0.100677192390365	3.39605852772605e-27	3.27144450485904e-26
DIO2	634.665013495174	2.29355597878131	0.217718129990554	3.41971850957259e-27	3.29282972285959e-26
C1orf115	1343.72931246504	-1.58519238120838	0.147915254144762	3.5076877440852e-27	3.37609331271299e-26
C20orf144	12.6439573706653	2.00972772958396	0.189250184207361	3.58736924104533e-27	3.4513124468777e-26
COL6A4P1	9.99657089824161	3.63623695386928	0.352852803459347	3.65148626376837e-27	3.51000284459679e-26
DBN1	4999.98234920348	1.15318068193024	0.107511585617625	3.74663066243423e-27	3.59686113531521e-26
KIF18A	335.441367927177	1.37212412890953	0.128856507501181	3.90489494253957e-27	3.74720365315787e-26
SNORA72	46.4427151971961	1.75090715515792	0.165428241427295	4.18003523016894e-27	4.00952677479965e-26
HIST1H2AJ	8.24453584722623	6.60826392237519	0.502179359867142	4.21606031499398e-27	4.04236293211859e-26
LOC401177	5.36539297643799	4.03445779631329	0.436043462476376	4.27647040553215e-27	4.09854161135383e-26
ARL14	84.9830632301487	5.04399195041337	0.389184116475815	4.28107894022683e-27	4.10121542825214e-26
LSAMP	685.569290457782	-1.51689827936323	0.141744194250243	4.32248834420218e-27	4.13561453755211e-26
LIMK1	4402.11993295862	1.11592010759486	0.104152224085047	4.35408961049652e-27	4.16408290103083e-26
C9orf84	129.710271595188	2.72233422391195	0.259082249134705	4.39218686715876e-27	4.19873700895707e-26
UGT2B15	86.7318595157577	5.59439842163308	0.40496183271995	4.41696559075989e-27	4.22063521344179e-26
ENO3	579.563126668363	2.79387042626986	0.266311244516554	4.56282850231277e-27	4.35816796084944e-26
MEST	3034.60207494901	1.28684782751043	0.120557228712538	4.61355831249782e-27	4.40475671063245e-26
PRG4	706.302943482993	-2.8035433161135	0.262631103754017	4.70185001970625e-27	4.48715276319914e-26
MYBPC1	63.5200487064545	5.59745492418441	0.348553122497322	4.70502066217927e-27	4.48827922812203e-26
SULT4A1	52.7215909027077	3.84415813370532	0.370503450228597	5.05828326019355e-27	4.82322815224629e-26
XKR9	217.929876828334	2.12382286931895	0.201964723480776	5.22992994052756e-27	4.98479078989168e-26
B4GALNT1	187.789019489909	2.58049150786676	0.24631979085884	5.26787789396902e-27	5.01883879961535e-26
LOC440905	72.680477617777	4.73098295558838	0.450198689332075	5.41874324799802e-27	5.16039184905419e-26
MYH16	19.4458475669876	2.92541664035976	0.278031549785822	5.59625320382441e-27	5.3226953184076e-26
CCRL2	451.601294806629	-1.49900733091301	0.140363312451196	5.76879365512457e-27	5.48217723205707e-26
SEPP1	5478.00878940844	-1.61323584485716	0.151187301478851	5.78078086019591e-27	5.48894270224328e-26
SGMS2	4081.04663607482	-1.34254903558226	0.125657502822541	5.78030319041197e-27	5.48894270224328e-26
SNORA40	74.3086167422891	1.17172636671199	0.110018202702162	5.95141969941973e-27	5.64621226931487e-26
TEKT5	26.9000883421306	2.34168262754597	0.222531462759161	5.97005584918524e-27	5.6615109106382e-26
CA10	111.237701884715	4.82395872275449	0.455833925168348	5.97571894060804e-27	5.66449927825354e-26
MGC27382	21.0965780100233	-3.04959780454539	0.286059062798422	5.9995968817632e-27	5.68474408742193e-26
DNTTIP1	3121.02768744278	1.52709017111023	0.143338069514402	6.0514358573911e-27	5.72904827959809e-26
FOXH1	13.2669136995889	4.008653151772	0.293021204313066	6.29207824006114e-27	5.95187317078937e-26
ELAVL2	49.5169344307734	3.09342923082122	0.297172876210572	6.36217480877033e-27	6.01565635692159e-26
CCIN	14.1953064606656	-1.90405882535086	0.178682545797681	6.4062861525048e-27	6.05482644698808e-26
SLC12A8	1102.65109731861	1.26550031593025	0.119110238985694	6.49996543096899e-27	6.14079264490079e-26
DUSP4	4807.08670405007	2.38709551610523	0.22595198979918	6.53852015999952e-27	6.17463015612015e-26
SNORA26	19.6849679382571	2.40633471274053	0.217546907381364	7.12362032261575e-27	6.718726971782e-26
CDH24	599.147743266242	1.49140008904948	0.141041495179425	7.37172242890045e-27	6.94691652712637e-26
EGR1	13690.5446622523	-1.85590953158226	0.174557058003851	7.45581519211625e-27	7.02322842094459e-26
CELA2A	2.91930543438168	-2.51614619981255	0.236893833108207	7.73865008082919e-27	7.2805297443796e-26
WWTR1	4738.34054457243	-1.01960224036517	0.0958598782615787	8.0735429479087e-27	7.58926498617295e-26
PKD1L2	152.840622681629	2.91984187040669	0.28140917889023	8.10033844034118e-27	7.61128050700559e-26
