gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OR2B3	0.082477663934999	-0.169439084033172	1.16371625618554	-0.145601716167964	0.884235813118704	0.922142148614497
OR2B6	8.42928298931003	3.56512040928278	0.35394979677807	10.0723900443942	7.31778232608709e-24	5.75997588954939e-23
OR2C1	1.42916707260729	-0.615694788792241	0.225859861403543	-2.72600357126838	0.00641063047268365	0.0101407216462885
OR2C3	0.916966433747189	0.695541302274391	0.420025546579653	1.65594999622836	0.0977319455716611	0.131086249008894
OR2D2	0.594755015963718	1.14508682127415	0.571599891408183	2.00330132753023	0.0451449550960917	0.0639553210568553
OR2D3	0.224111416163236	0.32224085472523	0.706398059569089	0.456174603483199	0.648264426415031	0.724107735900013
OR2F1	0.165032749544647	-0.0816763016156172	0.81557139449555	-0.100146108810175	0.920228329764941	0.943147255580111
OR2F2	0.0884213991761673	-0.168030117536453	1.02481869213335	-0.163960824315827	0.869761984044251	0.914156852606779
OR2G2	0.121702858951583	-0.223210486143298	0.898391545177199	-0.248455684318881	0.803781854003569	0.8640520826406
OR2G3	0.0824436710913661	-0.103182082634438	1.42844118592694	-0.0722340434110918	0.94241565320182	0.957100445636309
OR2G6	0.095428967585704	-0.133126241984242	0.872000429247366	-0.152667633545943	0.878660386189334	0.919090420193685
OR2H1	0.562098067594644	1.06626245639114	0.478958869494894	2.22620881311919	0.0260001979197755	0.0380043079653136
OR2H2	1.31353230174359	1.6116839434489	0.401200447718337	4.01715390053699	5.89052564954688e-05	0.000116903321238169
OR2J2	0.12844720265084	-0.111898606069132	0.898198563814762	-0.124581145614267	0.900855155713331	0.931461926478282
OR2J3	0.30003239788301	0.449131494844549	0.709053599681685	0.633423897778923	0.526456863171065	0.605720853131158
OR2K2	0.644461726532507	0.800045926280985	0.378033725302183	2.11633479431356	0.0343163434958013	0.0493884652609493
OR2L13	0.666894245771285	-0.505424539118022	0.30695774523593	-1.6465606324074	0.0996483878240172	0.133466222831823
OR2L1P	0.215194463505734	-0.346538416195486	0.590447353394818	-0.58690823864827	0.557265336316122	0.636523861584606
OR2L2	0.128571510051694	-0.265695144783772	0.703152303114868	-0.377862866418526	0.705532469127345	0.777827558606246
OR2L3	0.0894934215125771	-0.194659693850866	0.904003072134746	-0.215330787970874	0.829509427262173	0.885210443601612
OR2L8	0.027006768683319	-0.328189553181698	2.29565344943247	-0.142961278960826	0.886320761921317	0.92320644351444
OR2M1P	0.0255848227580355	-0.316579231266679	2.41339270403829	-0.131176012398211	0.895636071305348	0.928748289143647
